hash,anchor time
3867ae98da0d11970bf4a1b305b69ec0,4.156371882086168
b366558fc5b75925be5e93324afd0d55,5.314467120181406
1b4676ae2a0c10ee4c3679993f83497f,2.3481179138321995
c844a6250f73fd599bd844fbd5b8e254,2.3481179138321995
b1860ee8e9f1a0f26a9573b40dd497e3,2.3481179138321995
b2de89937048b97efd88fc5fdb13056e,0.052244897959183675
844206256aed788c675106db854e9230,0.052244897959183675
8ee8d20213d61a1987692f0117920a0e,6.370975056689343
61d787c82cea52843b5ffea8e4642f19,2.3278004535147394
ee05e91f0356f5bcecbd69b17c78105e,2.3278004535147394
0b6a9cff5e596a5ea30b6832d54469d4,3.6281179138321997
8d4caa0037588654b893a6575713330d,3.6281179138321997
e602148075c01a6effb6fa92489400eb,3.6281179138321997
ab89bb240a173b62290a0e42d5d6c21a,3.6281179138321997
9a4c142209fe5f65fc90f0695220ba9b,3.6281179138321997
c2b17da59a819e49276a977021b71d73,5.334784580498866
0f3ea9660e1ac5eb21a5e17638acd849,5.334784580498866
29088c16b774ecf7230c34c7f9f3a8b8,5.334784580498866
65596977d966cb3b2cb2cbeb594e52a3,4.217324263038549
5bb8ab28f2743c5e36bce98589852f70,4.217324263038549
9e6d0da04800c3fb78d01d5256df4cee,4.217324263038549
8d819428bef4d1ed675e1fa4d747aa74,4.217324263038549
de4641389e022e73f2413dd9f9ace3aa,7.325895691609977
4a68ad900ab661833b3ab74810f56658,7.325895691609977
d0bd523fcb405d7d89ab5bd47843bb75,7.325895691609977
b4d1f287fa3ac4bae364ba0d4825b1a4,10.332879818594105
7b0f45eccfc8372187cdced1d8346982,9.621768707482993
2ba64490933aae80caaf219730433407,9.621768707482993
504a71feba8da7259ebf104f59e15dbc,6.411609977324263
1c48856237f71b2c326819519f247b14,6.411609977324263
b8256823de3ffd331e45c65934d24dee,6.411609977324263
d504bccdcaaf5f7c4632db237e965a79,0.17414965986394557
e1a9d77d3cc30138f64e4f1ecbd89210,0.17414965986394557
ee8bc9c5c60e6babd54eee810c486ac5,0.17414965986394557
fe3a97fda9d5f98d6a02b33267002938,0.17414965986394557
4d66c855cc707d9b3ef8a15f0b9a8180,2.571609977324263
bf3f07e25b94aa8b9d4101c101c49690,2.571609977324263
13fcae289a4b790eca0e26118bd6d95d,1.3119274376417234
59477bbd1a66ed8e15fc398b62ec3020,1.3119274376417234
a3a6f52805c7c1075ecf991fdffceba9,1.3119274376417234
bb2c6a838391676857a5a52edce91e73,7.325895691609977
9429c03b29cf970a275c601188bfe18d,3.607800453514739
73c330b28e7326a568a4f1df835c8785,1.291609977324263
e95faeeed670e4300b3b413d5e49ff57,1.291609977324263
e382e0f9bac99babff009b042ebfcfa3,0.011609977324263039
f9b3edea8a0cb8c25f4e42befee8e994,6.574149659863946
9ab8fd7d51a95d8292f14ad3f589294c,6.574149659863946
f40382ede56958d1bf1b326b377cfcc8,6.574149659863946
5f999822ca2085d7c72ea970956de23b,9.215419501133788
2dece05eb845bcd57264e9707c4b2a1c,9.215419501133788
33644d8c3bd53fb57d6bd1e2e2059539,9.215419501133788
b271ba83a8ad8697cc1a90884dbd2cc4,9.784308390022677
5a2da0b118eaa32d5652b744e0cfd0de,9.784308390022677
017b71faedcac1d4d1873626f3cc327b,10.312562358276644
d0c56ed0bd8dd521a52ad2d12a256efc,7.325895691609977
8b5246438062df7b9f753a3444d65727,7.325895691609977
0c6e011f81fcbb0b69794f527a167289,7.325895691609977
18b8dc8b843add1ce32dd0c7325bd12b,7.325895691609977
74bdbe6c43ff1b52ed6ce7403147c148,0.11319727891156463
054015e3b48b89c58cb22802e1da0a52,0.11319727891156463
b912350a44992437bc1d3e4258736c0a,0.11319727891156463
ac3898f8701d458e82d7bfe12c2500b9,0.11319727891156463
86585454d4f215a72d426e443e5bfdda,2.3481179138321995
ea349e20529c23d3bb6733663c0737da,2.3481179138321995
d1ac3e0562b112ba0cad0145b0d28321,2.3481179138321995
261551f5a5d5ea192dd8f9ed250ca94e,4.136054421768708
b335b78e74cc839c976cfc601c14670a,7.366530612244898
6e5702f8e2ca22658311a3949f206418,5.294149659863946
055420c66396461470b7eaa9b370bd07,5.294149659863946
cb73312f248123e7118fd4f7dc75a92d,0.052244897959183675
e0efecc3531fd9a77d756aac11d222d8,0.052244897959183675
c1d656cc6c1324e01e5835abfd707d0c,9.885895691609978
86888c89348b7f3ecb54520a5cec4305,6.330340136054422
1dfd7c90f4e082c403c9de4b7292944e,6.330340136054422
51a11be3382eca8e2a30cf262f010ffd,0.052244897959183675
2ee1c696e497c33475ee30f787c62768,0.052244897959183675
e5050e10fed7ae954e0a848293c206cd,0.052244897959183675
fc4f4cb98ab9a8e4ec3c02ebb4611074,2.307482993197279
c4fca45e245cf8044dbd712db1d4cfaa,2.307482993197279
b4116e2079dc919f35e37cab55f2f06d,2.307482993197279
996bea5e16e128730009e71eaf927015,2.307482993197279
51a49ce890b4d96354b06958852c05c5,3.729705215419501
cdf6ab19c04d22b6e7a99c10f56b6df2,3.729705215419501
d968691851fecda0631d56cbabac8a22,3.729705215419501
e625c44dfcfee2fff5e51414cc6248a0,3.729705215419501
2cd06fc932ad43915f8e376472a6b26b,4.339229024943311
e622a628561dd7153174458ca9a1ff93,4.339229024943311
840a51f72030b3fe5cbe8caa83b97381,4.339229024943311
44150752f042628e3a5fbe8c484c31ad,6.3100226757369615
ce7f4aee943e42a77b4241b9faaa49de,6.3100226757369615
9f762d0ea5e07148b2a7a4f9421e506b,9.906213151927437
