hash,anchor time
42b4f7f54e03992409fe7a8af19e66c6,0.23510204081632652
0a4950009cab2db989d57b5321309fda,0.23510204081632652
edbbf64ce997092fc7959a3f5f926f88,0.23510204081632652
bdd1a8a6f26df20bbb0eff39c0fe8bf8,0.23510204081632652
3c5c5b0f9140faeb7915b1a8d7c43636,0.23510204081632652
707719f702f99cec3f10ffb16907aa02,0.23510204081632652
45209606895fe51f1f97080778d5ccdb,0.23510204081632652
2303e1ea808d5db072655b3d921e1db8,0.23510204081632652
5a781448f9c9506905601a43a86813a3,0.23510204081632652
121ef9eb7d85f70ce7cd22eda7d04ea5,0.23510204081632652
4af446f8c205a4ab35c4c3096d4edda8,1.1087528344671203
1c0a69b7c0b782ef9403b19fc9609bf2,1.1087528344671203
0bb99857a0a14c1c8474c9434056f58a,1.1087528344671203
a45cde68a7ff6cb73c286779aa4d1bd1,1.1087528344671203
8c0596f09a7ff2233b98a5bab93ed790,1.1087528344671203
96920175863bb9df08c3304046cff153,1.1087528344671203
65d3157acc77768a834d597fa7559f4d,1.1087528344671203
e9e34641ff0103e1874468d3d0522d0d,1.1087528344671203
9f1d61604f1feebc93f4bd316e05b751,1.1087528344671203
ee64d0befff61279489aa77abb99b135,1.1087528344671203
174de722471a87e69c3d01baa2775d26,203.38938775510204
fc21539bf71539ead04a965d42570353,199.81351473922902
c1ff8f547e8d665c37a05148f2eac686,199.81351473922902
b857587595885554a08432f6f4667f33,199.81351473922902
affb6f57a6a267b007348b2a78fd508e,199.81351473922902
c8332332374cf6cc76941932dd553282,200.8090702947846
4d4b640e1c0d11980b34dc3138882722,200.8090702947846
522353c84ea17e0a261bd1e3e81cdcba,200.8090702947846
408dbc78edced501735e407b417aa565,201.70303854875283
fc5b8b41eff9ae85583fdad245b9c234,201.70303854875283
0f2a5da339fb820705f83d8ae3aea876,8.504308390022675
0dbd696dbb637e03513ceadf65b7efa9,8.504308390022675
8626b72472a5786fc2bf89a6cf5b08cf,8.504308390022675
b89cbb79075134400b1151a3ec35d7c7,8.504308390022675
abea07961da45fbff595f38a6034fe69,8.504308390022675
4360edc0a5c03bf2696f8fbd9a63a22b,8.504308390022675
9a16a63d29c388d7f7ff477db4a5de8e,8.504308390022675
01122e245caa6acbf4ce05e670d62298,8.504308390022675
88d05a9901eb819b22b1de3e50165475,8.504308390022675
01867826da480c3fd946265129af047c,9.134149659863946
bf4c6a3579f632cdcd529464fef12a98,9.134149659863946
3938d1a5fb23db8672cdca7326d77ec2,9.134149659863946
f70bf30f409bfba180cffcf84167acab,9.134149659863946
7be5d31143208c2ae92b7accd4d1f4b1,9.134149659863946
f52ce87add421cafbfc7c9f0042cdb8d,9.134149659863946
fd451f0d862b0428cbeae797112289d4,9.134149659863946
27531afdf5ad1407dd14154df61f3f55,9.134149659863946
ac56133b810b10e7b798449d3283287b,9.134149659863946
a06f519284df1c452468f59dde485766,11.592562358276645
b62508f810ff6331c6603b29d90b70f6,11.592562358276645
94bfc1eea665ae71826982bd0a9776ec,11.592562358276645
971178273c01858924c441c31d9a7274,11.592562358276645
e099ad5277eec6d67f36b728c2a0cd4d,11.592562358276645
2d9af9340bdcad64eb249d9ca5e80661,11.592562358276645
97adb1f28e0114ed91a9a25cd2feeec3,11.592562358276645
a044262f111c77519c2a09caa6d805c2,11.592562358276645
9a16a63d29c388d7f7ff477db4a5de8e,11.592562358276645
79187200fd438af0c9959b3830feb49d,20.816689342403627
77fd601b8edf242204c6488867b72aaf,20.816689342403627
6e12951dd2fc3db1c2f757714771a0f2,20.816689342403627
1654091ecd540562a4eb78bef896c0ee,20.816689342403627
f468e0f92fcf2c09909d12fae412c52e,20.816689342403627
b1b03be726f0db22a5fe54f4ea0a9a16,20.816689342403627
92816def86e179de67de8d6e3d3815cf,20.816689342403627
2ac3b5affda79031843d0f46512ebbd7,21.385578231292516
d0878866e0ec5ff6e9e57a0d2b387aae,21.385578231292516
19a5ae9a95c60f9c3ca356e7a37ba64b,21.385578231292516
fdea0ab7ac3234d7ef630a62dba0b0a5,21.385578231292516
b025a63ed9750d0ee27825003ed5382a,21.385578231292516
ae5d4a00636c139bd62fd5b0dfac99c6,21.385578231292516
4c79a729907b83bf40924a1aee4f7927,24.04716553287982
2f7fec71e76e73d6cedaa18b891566e4,24.04716553287982
4c3f91c7410fcfcb2e45309b3a3453ec,24.04716553287982
d8560320cc42b4447c2b5cca6c613f6a,24.04716553287982
c3b24a1dcbbae225e2b7bb0c2bf20b78,24.04716553287982
e5a9629d3eba1afd3c0e4acd3ec49d2b,24.04716553287982
00d6cb24b2ddc78c88a4c3b73f483b12,24.04716553287982
0f2a5da339fb820705f83d8ae3aea876,33.75891156462585
030456abee4fdf667393aeb8d612b45c,33.75891156462585
d35b9d68ce2840200e4f37068a4f8532,33.75891156462585
ca42ff1326c98785b522bd9c8b0b044c,33.75891156462585
ea343c9e14e1cd965c4612f8c69f038a,33.75891156462585
97e1cbf54095b5e352023f34e99a630f,33.75891156462585
1706ada4ac9b8cec15711902774973a8,33.75891156462585
8626b72472a5786fc2bf89a6cf5b08cf,33.75891156462585
fd986b1fd58c43768b9a45bc01255918,33.75891156462585
c593b4470e10ed175dab25b5fdc01405,34.38875283446712
887c5435a836c846ff2f7f97cfb612f4,34.38875283446712
1f3ac4b43c33b38c5308665732156ec9,34.38875283446712
a9bd892e997b0f4be0e78f1ac9d82414,34.38875283446712
d6b3ef38079bd057f1b176ce280341a0,34.38875283446712
8bbf266395a29f5ee522c7c0d68891f1,34.38875283446712
bf4c6a3579f632cdcd529464fef12a98,34.38875283446712
6225aa53cd89bff7585c84c064aa6838,34.38875283446712
944f0f86924bde0145c09d55c05a19c0,36.27827664399093
ab9a844df9739e6fbfdccd289e91154f,36.27827664399093
4dd12819400a989ef29ddaf0a3ea66f2,36.27827664399093
39427a5b7ada9ed5c82a3ee3766c464c,36.27827664399093
556b8634595a4e0417ca0a095e8a184a,36.27827664399093
f0974ec7469611875e658177b3ad4f35,36.27827664399093
c15a42ac506eeeb4f805be3ffdc69ad3,36.27827664399093
ed4647db2f1f456e913b58dc893498dd,37.375419501133784
d5ad88bc6cef73ff94c753c5b0e70af6,37.375419501133784
2ac3b5affda79031843d0f46512ebbd7,37.375419501133784
d35b9d68ce2840200e4f37068a4f8532,37.375419501133784
f7c1d9bd36eea1f8ad87f0d26c30a33f,37.375419501133784
05977416cec13d62df1a751ac0f4add0,37.375419501133784
64e94f5f293bd786f5c0de1425cb6f42,37.903673469387755
83f3ac2990c94c2c7fad3b9ecc1b02d8,37.903673469387755
0dbd696dbb637e03513ceadf65b7efa9,37.903673469387755
e1a6e04b622996242d6c4e2aa5a703f3,37.903673469387755
e480c47027f27e9fabaa9661c669ca38,37.903673469387755
8847b6fa5b1fa592804e2f2ab27a269f,37.903673469387755
f6d41eaa8cf8103fc1510209841c62f0,38.492879818594105
32442c4c1fce1bcae531f9b727ce7232,38.492879818594105
b20f02e3955682f3d603d58a88dbc632,38.492879818594105
8ef6cd8db317c3c8a32be97b47fbfab2,38.492879818594105
e411befcd676182d81735a05d5c8c73f,38.492879818594105
04ccc2f2841cb33fc1ddb3b3f62118b5,40.03700680272109
9a37a6bef08929c666360b0729995962,40.03700680272109
58100b1ca5879ec7e6d9dd8c14f15d6e,40.03700680272109
281993eb71884f9eb99fa41c9b648c64,40.03700680272109
6e5163830ad4a741a89a1c87eb3172ab,40.03700680272109
a0bb515daf79fbdfe77168f8e2249f85,40.99192743764172
7987716a24e39ab711c29e7085ca1c32,40.99192743764172
b5789522b4d3fbb7d1c530c534946fd0,40.99192743764172
1f5e1381060227517692a47f572dd54d,40.99192743764172
33831425743335c3fd5ba0e8a5cab53e,40.99192743764172
83dfb13ed464d12057942c62b1adff0a,46.172879818594105
b62508f810ff6331c6603b29d90b70f6,46.172879818594105
834d00c44eb4668b930c8daf97c237ea,46.172879818594105
971178273c01858924c441c31d9a7274,46.172879818594105
4c3f91c7410fcfcb2e45309b3a3453ec,46.172879818594105
2ae2ca016f7738dcfc411b3265998667,46.172879818594105
1709f0271c1f0f9840d9bc19731c3139,46.172879818594105
1906b9a7056a02243e52dca490f9b717,46.172879818594105
577bf74a78f5fafed71deb999ae42bc1,46.172879818594105
cf797ad9712fe51243a52d55b80df12c,54.95002267573696
7a4b8ffccb725a10a3c997b1afc274f2,54.95002267573696
e9d3b1ad995af657fb0d5b00bfae79e2,54.95002267573696
18fe5ee263823459e51d98134bd222d8,54.95002267573696
9ceaf3079c79b0985f23dd7940493593,54.95002267573696
970c2fca872dbbc8ed929d42e9a60fb0,54.95002267573696
a5e0d20e07e324a73840e54666c6a362,54.95002267573696
1709f0271c1f0f9840d9bc19731c3139,54.95002267573696
2cd0040798f8d91453732ff76417247f,55.96589569160998
49e532125709ff8cc8f2b4bfbd58cfc0,55.96589569160998
3fcbc8c739c703ef080f460b3350b4b9,55.96589569160998
e005f7eaa25ca1d854648f534e606880,55.96589569160998
70fdf2eabfdb2ea43641e93edcc7f646,55.96589569160998
8626b72472a5786fc2bf89a6cf5b08cf,55.96589569160998
19a5ae9a95c60f9c3ca356e7a37ba64b,55.96589569160998
b615febff1347c1fdcd088b130c92733,58.50557823129252
3f3df7e27db5deb7316e854d10b852db,58.50557823129252
b9fa6e087aed710f2216849db28cc025,58.50557823129252
5ff732e6376f11951167ac27041e1220,58.50557823129252
2ee42df3bf4475d191e0bc74804c2d66,58.50557823129252
