hash,anchor time
0eeb66b03f631a4abd1f35062120d90a,0.011609977324263039
188833e4c1615faf3e2d075fc71d2994,0.011609977324263039
3fcbc8c739c703ef080f460b3350b4b9,0.011609977324263039
b365c8e0a04523bf57c9c017c0461b98,0.011609977324263039
3284c0d98359342c3d2c2056b6d06b13,0.011609977324263039
5c623d3dab2b3209f2343c7cf650aa80,0.011609977324263039
1c52521277ce92f68515554ec4fdcb6a,0.011609977324263039
cac7d36369f528ea3cc760f51981141d,0.844625850340136
2d307251226a86dcc5a1799e176839b2,0.844625850340136
8c8553649ee3c02cbc6752472ee58fe2,0.844625850340136
f452df571733de2f0146a716ab884483,0.844625850340136
92d380ff48094a5079280f3f755bfe3b,0.844625850340136
f468e0f92fcf2c09909d12fae412c52e,0.844625850340136
b1b03be726f0db22a5fe54f4ea0a9a16,0.844625850340136
3e07ed11bca5f455462d7fee5f6434f1,2.449705215419501
3fcbc8c739c703ef080f460b3350b4b9,2.449705215419501
a0bb515daf79fbdfe77168f8e2249f85,2.449705215419501
6048d43d36d0de413155f7b265cf9ff6,2.449705215419501
9a16a63d29c388d7f7ff477db4a5de8e,2.449705215419501
1f5e1381060227517692a47f572dd54d,2.449705215419501
188833e4c1615faf3e2d075fc71d2994,4.6236734693877555
347099b0684a8f615222430d7aab8826,4.6236734693877555
9eb35d33ff01c5437f0aab3af6e4e973,4.6236734693877555
f2027b8936cfca765db8ecd521117853,4.6236734693877555
e480c47027f27e9fabaa9661c669ca38,4.6236734693877555
866686324596dabda0832cc15ab72463,4.6236734693877555
bac8549870b57d4825ff39e73d776c29,4.6236734693877555
79187200fd438af0c9959b3830feb49d,7.061768707482993
a148f052734ba4cbf83fdfa490313030,7.061768707482993
e5247fdf7fbea74f49dfa3bb3e899b9c,7.061768707482993
dc86a19483fb8d616f713ead86cbf841,7.061768707482993
8a34027cff5edf7e50c03c27e2f89c9f,7.061768707482993
abea07961da45fbff595f38a6034fe69,7.061768707482993
7b9e6dd9e830fb536b30bf3b4fdb19a1,7.630657596371882
bc5fa1a635625a7deee314c9c7ee6511,7.630657596371882
b89cbb79075134400b1151a3ec35d7c7,7.630657596371882
971178273c01858924c441c31d9a7274,7.630657596371882
569c6206f9990d37a0d60d8266842990,7.630657596371882
